Price ID,Product Name,Product Statement Descriptor,Product Tax Code,Description,Interval,Interval Count,Usage Type,Tax Behavior
price_1P0924LJkZ8mI1nvp2aFgRVr,"Star Child, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P0923LJkZ8mI1nvE67MdHDy,"Lattice, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P0922LJkZ8mI1nvJ0KWthPq,"Lattice, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P0922LJkZ8mI1nvZKsGuy4a,"Lattice, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P0921LJkZ8mI1nv6rNHztF4,"Lattice, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P0920LJkZ8mI1nvNjr8EGxJ,"Lattice, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091zLJkZ8mI1nvy49gy5Xs,"Lattice, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091zLJkZ8mI1nv9Lzpu4Ut,"Lattice, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091yLJkZ8mI1nv11ezYVG6,"Lattice, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P091xLJkZ8mI1nvKoOkSvRe,"Lattice, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P091wLJkZ8mI1nvCIHhyc3v,"Lattice, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P091wLJkZ8mI1nvIak5h4iv,"Lattice, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P091vLJkZ8mI1nv0TmCxYAc,"Lattice, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P091uLJkZ8mI1nvDquEo1fQ,"Lattice, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P091tLJkZ8mI1nvnwkKDXcR,"Kuychi, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P091tLJkZ8mI1nv8kHK6Y75,"Kuychi, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P091sLJkZ8mI1nv3eHYrX0w,"Kuychi, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P091rLJkZ8mI1nvk6AOjMpc,"Kuychi, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P091rLJkZ8mI1nv9qF1d4bl,"Kuychi, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091qLJkZ8mI1nvRT2LeDZq,"Kuychi, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091pLJkZ8mI1nvbhXgIXh6,"Kuychi, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091oLJkZ8mI1nvpOCwg5Hp,"Kuychi, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P091nLJkZ8mI1nvdYB7gZf2,"Kuychi, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P091nLJkZ8mI1nvTx58C104,"Kuychi, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P091mLJkZ8mI1nv0aA7jYm8,"Kuychi, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P091lLJkZ8mI1nvxKcoX6yr,"Kuychi, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P091kLJkZ8mI1nvNeyhNKcH,"Kuychi, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P091kLJkZ8mI1nvosaCVgZt,"Devine, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P091jLJkZ8mI1nv2LjNgQ55,"Devine, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P091iLJkZ8mI1nvAe0UKK0v,"Devine, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P091hLJkZ8mI1nv9ISfKR3s,"Devine, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P091gLJkZ8mI1nvnCwRkGmc,"Devine, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091gLJkZ8mI1nvgIbvfoki,"Devine, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091fLJkZ8mI1nvXJFgK2u2,"Devine, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091eLJkZ8mI1nv4dwKl5Au,"Devine, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P091dLJkZ8mI1nvQByyp3yZ,"Devine, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P091dLJkZ8mI1nvYt6m3y9b,"Devine, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P091cLJkZ8mI1nvwk0Rh43M,"Devine, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P091bLJkZ8mI1nvXLZGpOJK,"Devine, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P091aLJkZ8mI1nv7THphGwy,"Devine, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P091aLJkZ8mI1nvCmrVFnLX,"Flower, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P091ZLJkZ8mI1nv3QZEwBd8,"Flower, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P091YLJkZ8mI1nv2MAXULJY,"Flower, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P091XLJkZ8mI1nvBO3tclUN,"Flower, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P091XLJkZ8mI1nvLbyyy7mw,"Flower, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091WLJkZ8mI1nvwtPKaj73,"Flower, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091VLJkZ8mI1nvQ6JYs8uH,"Flower, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091ULJkZ8mI1nvEP4TMY7u,"Flower, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P091ULJkZ8mI1nvSPIOTSDw,"Flower, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P091TLJkZ8mI1nvl557u4wR,"Flower, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P091SLJkZ8mI1nvkZPsFIkG,"Flower, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P091RLJkZ8mI1nvNIPYRvag,"Flower, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P091RLJkZ8mI1nvOSb0Qgdy,"Flower, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P091QLJkZ8mI1nvWf52GPnr,"Pocadot, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P091PLJkZ8mI1nv5LvFZbM2,"Pocadot, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P091OLJkZ8mI1nvIyypUpZN,"Pocadot, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P091NLJkZ8mI1nvQErAIiEo,"Pocadot, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P091NLJkZ8mI1nvzWNoKwWW,"Pocadot, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091MLJkZ8mI1nvCdn8HZI0,"Pocadot, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091LLJkZ8mI1nvtvz0M59M,"Pocadot, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091KLJkZ8mI1nvKn3QJT7Z,"Pocadot, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P091KLJkZ8mI1nvutJ6o3ZN,"Pocadot, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P091JLJkZ8mI1nvHaa3yB1B,"Pocadot, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P091ILJkZ8mI1nvWmmThvN3,"Pocadot, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P091HLJkZ8mI1nvTAJi4V3L,"Pocadot, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P091GLJkZ8mI1nvFhKIZrWN,"Pocadot, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P091FLJkZ8mI1nvGB6sfwyn,"Heart, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P091FLJkZ8mI1nvoh3VBrgk,"Heart, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P091ELJkZ8mI1nv4DplOHFV,"Heart, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P091DLJkZ8mI1nvE9kxobD8,"Heart, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P091CLJkZ8mI1nvGzzvh294,"Heart, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P091BLJkZ8mI1nvf05OOdmR,"Heart, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P091BLJkZ8mI1nvzCgYUy5o,"Heart, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P091ALJkZ8mI1nvIwxXY3hu,"Heart, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P0919LJkZ8mI1nvu7dsuITb,"Heart, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P0918LJkZ8mI1nvzfiB8Qhs,"Heart, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P0917LJkZ8mI1nvfl4Qj5Q9,"Heart, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P0917LJkZ8mI1nvUCS9jdXZ,"Heart, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P0916LJkZ8mI1nvOmMmIPiC,"Heart, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P0915LJkZ8mI1nvmozN8JLd,"Star Power, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P0914LJkZ8mI1nvf5YJ4Bps,"Star Power, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P0914LJkZ8mI1nvDlJdN0Gl,"Star Power, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P0913LJkZ8mI1nvBUqSkoj9,"Star Power, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P0912LJkZ8mI1nvJDCFZLpf,"Star Power, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P0911LJkZ8mI1nvKvaJYfof,"Star Power, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P0911LJkZ8mI1nv1poJ8ksw,"Star Power, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P0910LJkZ8mI1nvJ1WkfRuF,"Star Power, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090zLJkZ8mI1nv4yUgsnnD,"Star Power, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090yLJkZ8mI1nv90TAgQ9T,"Star Power, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090yLJkZ8mI1nvtJ8u3Grb,"Star Power, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090xLJkZ8mI1nviWaRx0uj,"Star Power, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P090wLJkZ8mI1nvXUa7eBkI,"Star Power, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P090wLJkZ8mI1nvGubMN1Fz,"Cantuta, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P090vLJkZ8mI1nv0GPpnZqD,"Cantuta, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P090uLJkZ8mI1nvW1v5SGdh,"Cantuta, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P090tLJkZ8mI1nvzjsEr4ue,"Cantuta, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P090tLJkZ8mI1nvAbgp8SaB,"Cantuta, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P090sLJkZ8mI1nv3FVmx70N,"Cantuta, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P090rLJkZ8mI1nvBr5TOPiJ,"Cantuta, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P090qLJkZ8mI1nvT2sGRh3f,"Cantuta, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090qLJkZ8mI1nvfH5t1qsW,"Cantuta, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090pLJkZ8mI1nv21nc9ni5,"Cantuta, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090oLJkZ8mI1nvhjwfRtlx,"Cantuta, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090nLJkZ8mI1nvbfEakcGy,"Cantuta, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P090mLJkZ8mI1nv8QVNtqWq,"Cantuta, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P090mLJkZ8mI1nvW9eU5si7,"Mar, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P090lLJkZ8mI1nvsvaBn5Lc,"Mar, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P090kLJkZ8mI1nvtk2gYU1W,"Mar, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P090jLJkZ8mI1nvI3TJiSZ9,"Mar, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P090iLJkZ8mI1nvD9692yX0,"Mar, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P090iLJkZ8mI1nvoUf6nTJZ,"Mar, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P090hLJkZ8mI1nvgjPWOkvJ,"Mar, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P090gLJkZ8mI1nvxKbP8G8D,"Mar, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090fLJkZ8mI1nvU7QRoOFw,"Mar, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090fLJkZ8mI1nvk5MW7ogm,"Mar, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090eLJkZ8mI1nvBsAWPdA9,"Mar, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090dLJkZ8mI1nv0PXNIyBU,"Mar, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P090cLJkZ8mI1nvUNzHD96H,"Mar, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P090cLJkZ8mI1nvqQH8dGbK,"Cotton Candy, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P090bLJkZ8mI1nvmzY06UrG,"Cotton Candy, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P090aLJkZ8mI1nv2aBnBz3S,"Cotton Candy, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P090ZLJkZ8mI1nvzIs5dOO8,"Cotton Candy, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P090ZLJkZ8mI1nviL6kiAg8,"Cotton Candy, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P090YLJkZ8mI1nvltCQdFQm,"Cotton Candy, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P090XLJkZ8mI1nv3ZoKkwx1,"Cotton Candy, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P090XLJkZ8mI1nvlTb7EgUt,"Cotton Candy, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090WLJkZ8mI1nvMfOSpIMX,"Cotton Candy, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090VLJkZ8mI1nvKU3XXaOq,"Cotton Candy, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090ULJkZ8mI1nvRxzLBQ6h,"Cotton Candy, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090ULJkZ8mI1nvZcL0Ct9T,"Cotton Candy, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P090TLJkZ8mI1nvOJUiFaK7,"Cotton Candy, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P090SLJkZ8mI1nvjmxRdzAx,"Amaranth II, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P090RLJkZ8mI1nvdojyjetF,"Amaranth II, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P090QLJkZ8mI1nvlLfzyYAr,"Amaranth II, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P090QLJkZ8mI1nvsTgVsC8F,"Amaranth II, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P090PLJkZ8mI1nvLW4M3mxM,"Amaranth II, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P090OLJkZ8mI1nv4vn2lAqK,"Amaranth II, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P090OLJkZ8mI1nvlpmsMkn8,"Amaranth II, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P090NLJkZ8mI1nvwv77RnO5,"Amaranth II, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090MLJkZ8mI1nvpgBhH112,"Amaranth II, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090LLJkZ8mI1nvdM0yW97e,"Amaranth II, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090LLJkZ8mI1nvL8ZPTXZN,"Amaranth II, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090KLJkZ8mI1nvEWFzjqXF,"Amaranth II, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P090JLJkZ8mI1nv4mhxXUY7,"Amaranth II, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P090JLJkZ8mI1nv5DpgJe07,"Daisy Chain, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P090ILJkZ8mI1nvjfv5HmOJ,"Daisy Chain, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P090HLJkZ8mI1nvz4ixWAAn,"Daisy Chain, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P090GLJkZ8mI1nvdsuZMz4C,"Daisy Chain, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P090FLJkZ8mI1nvYafytcwl,"Daisy Chain, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P090FLJkZ8mI1nvVOpDsPsR,"Daisy Chain, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P090ELJkZ8mI1nv4V1bYoqY,"Daisy Chain, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P090DLJkZ8mI1nvd4xTJzup,"Daisy Chain, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P090CLJkZ8mI1nvPxkhM9ON,"Daisy Chain, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P090CLJkZ8mI1nvkrLprta6,"Daisy Chain, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P090BLJkZ8mI1nvN95IMLBN,"Daisy Chain, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P090ALJkZ8mI1nvE7nWPBTl,"Daisy Chain, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P0909LJkZ8mI1nv1reJUVED,"Daisy Chain, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P0909LJkZ8mI1nvj2myhgv4,"Serenity, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P0908LJkZ8mI1nvRy2Vqol7,"Serenity, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P0907LJkZ8mI1nvOFjYWhM7,"Serenity, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P0907LJkZ8mI1nvx1urOJqu,"Serenity, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P0906LJkZ8mI1nvo4T5EyCT,"Serenity, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P0905LJkZ8mI1nvGnLyz6QO,"Serenity, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P0904LJkZ8mI1nv2QJLNoly,"Serenity, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P0904LJkZ8mI1nv2MX3EhJT,"Serenity, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P0903LJkZ8mI1nvQA7mD5bW,"Serenity, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P0902LJkZ8mI1nvGW98xl5w,"Serenity, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P0901LJkZ8mI1nvqbtHHqX7,"Serenity, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P0901LJkZ8mI1nv4vZKazmT,"Serenity, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P0900LJkZ8mI1nvDprT9mi6,"Serenity, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P08zzLJkZ8mI1nvrugHRohJ,"Doodle, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P08zyLJkZ8mI1nvoMYBacnu,"Doodle, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P08zyLJkZ8mI1nvjGVeRrQY,"Doodle, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P08zxLJkZ8mI1nv8vYgJnCz,"Doodle, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P08zwLJkZ8mI1nvoslrRSky,"Doodle, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P08zwLJkZ8mI1nvLGEEPPtH,"Doodle, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P08zvLJkZ8mI1nv4dVSuhdj,"Doodle, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P08zuLJkZ8mI1nvfJdxPfW5,"Doodle, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P08ztLJkZ8mI1nvFkmPapsk,"Doodle, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P08ztLJkZ8mI1nvHsc055L0,"Doodle, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P08zsLJkZ8mI1nvG0oIp6tF,"Doodle, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P08zrLJkZ8mI1nv8UpnJeEl,"Doodle, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P08zrLJkZ8mI1nvmF0aGHTI,"Doodle, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P08zqLJkZ8mI1nv6UK2aP8Q,"Cardinal, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P08zpLJkZ8mI1nvsIGss1Ox,"Cardinal, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P08zoLJkZ8mI1nvaNw6Upq8,"Cardinal, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P08zoLJkZ8mI1nvlOdUmPmo,"Cardinal, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P08znLJkZ8mI1nv4KckcBFO,"Cardinal, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P08zmLJkZ8mI1nvMkWwmGYU,"Cardinal, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P08zlLJkZ8mI1nvqtMQ1ePG,"Cardinal, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P08zkLJkZ8mI1nv0ClV6Iw2,"Cardinal, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P08zkLJkZ8mI1nvSXJzIbqx,"Cardinal, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P08zjLJkZ8mI1nvonRtAyrv,"Cardinal, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P08ziLJkZ8mI1nvcvkUwXXY,"Cardinal, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P08zhLJkZ8mI1nvBtJNR48K,"Cardinal, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P08zhLJkZ8mI1nviL2BLyiX,"Cardinal, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P08zgLJkZ8mI1nvdMT8qZ4f,"Carnation, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P08zfLJkZ8mI1nvgODpPACs,"Carnation, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P08zfLJkZ8mI1nv6woTuqag,"Carnation, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P08zeLJkZ8mI1nvMIKsaiM0,"Carnation, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P08zdLJkZ8mI1nvx15mW624,"Carnation, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P08zcLJkZ8mI1nva2n5H7Kg,"Carnation, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P08zbLJkZ8mI1nvMMFUez5W,"Carnation, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P08zaLJkZ8mI1nvPdyRICCQ,"Carnation, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P08zaLJkZ8mI1nv3NcuSiRt,"Carnation, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P08zZLJkZ8mI1nvBAPPJc55,"Carnation, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P08zYLJkZ8mI1nvUx1B9cVA,"Carnation, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P08zXLJkZ8mI1nvS4upMa5G,"Carnation, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P08zXLJkZ8mI1nvIoJZgVF9,"Carnation, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P08zWLJkZ8mI1nv22rNv25a,"Colibri, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P08zVLJkZ8mI1nv2OOxaiQh,"Colibri, EU 46 (US 13 M Adult)",,,,,,,unspecified
price_1P08zVLJkZ8mI1nvKs5yPC1o,"Colibri, EU 45 (US 12 M Adult)",,,,,,,unspecified
price_1P08zULJkZ8mI1nvDW2cFbuC,"Colibri, EU 44 (US 11 M Adult)",,,,,,,unspecified
price_1P08zTLJkZ8mI1nvog33ZMby,"Colibri, EU 43 (US 10 M Adult)",,,,,,,unspecified
price_1P08zSLJkZ8mI1nvMfzgZCGV,"Colibri, EU 42 (US 9 M / 11.5 W Adult)",,,,,,,unspecified
price_1P08zSLJkZ8mI1nv088LLDK0,"Colibri, EU 41 (US 8 M / 10.5 W Adult)",,,,,,,unspecified
price_1P08zRLJkZ8mI1nvAYVeHXXP,"Colibri, EU 40 (US 7 M / 9.5 W Adult)",,,,,,,unspecified
price_1P08zQLJkZ8mI1nvxAET2KcJ,"Colibri, EU 39 (US 6 M / 8.5 W Adult)",,,,,,,unspecified
price_1P08zPLJkZ8mI1nvtAN3yXr5,"Colibri, EU 38 (US 7.5 W Adult)",,,,,,,unspecified
price_1P08zPLJkZ8mI1nvS6R273Na,"Colibri, EU 37 (US 6.5 W Adult)",,,,,,,unspecified
price_1P08zOLJkZ8mI1nvKICGnfGn,"Colibri, EU 36 (US 5.5 W Adult)",,,,,,,unspecified
price_1P08zNLJkZ8mI1nvN8WStPir,"Colibri, EU 35 (US 4.5 W Adult)",,,,,,,unspecified
price_1P08zNLJkZ8mI1nvDAfdCEFG,"Red Eye, EU 47 (US 14 M Adult)",,,,,,,unspecified
price_1P08zMLJkZ8mI1nvZQhfUJdF,"Red Eye, EU 46 (US 13 M Adult)",,,,,,,unspecified
